,ID,frac_possible_southern_closest,frac_realistic_southern_closest,mean_southern_closest,std_southern_closest
58,145,0.35714285714285715,0.35714285714285715,4.043018859532774,21.725858814332526
59,151,0.07142857142857142,0.07142857142857142,-29.07781633154896,
60,227,0.07142857142857142,0.07142857142857142,9.535479957927318,
61,226,0.35714285714285715,0.35714285714285715,-1.1069375144319498,9.882770696165505
62,150,0.14285714285714285,0.14285714285714285,-39.035609662634506,32.62686534969111
63,144,0.2857142857142857,0.2857142857142857,18.549874560654928,40.82972638552604
64,420,0.35714285714285715,0.35714285714285715,14.318278650126686,24.77746126418564
65,391,0.2857142857142857,0.2857142857142857,22.953017800612674,24.601032614167202
66,395,0.42857142857142855,0.42857142857142855,13.687569453611871,10.417473502004237
67,424,0.21428571428571427,0.21428571428571427,30.24730964412544,24.0982627186807
68,342,0.21428571428571427,0.21428571428571427,1.485338880313689,3.7556743168017315
69,197,0.21428571428571427,0.21428571428571427,2.16572862405847,6.66270809766853
70,168,0.21428571428571427,0.21428571428571427,2.795862515396493,6.65013097731018
71,222,0.21428571428571427,0.21428571428571427,8.723502445205026,10.509809459800467
72,223,0.21428571428571427,0.21428571428571427,7.60192857196724,10.893147392117212
73,169,0.21428571428571427,0.21428571428571427,1.5114573327774858,6.159078233149733
74,196,0.21428571428571427,0.21428571428571427,3.577634625924388,7.956546995924825
75,419,0.21428571428571427,0.21428571428571427,18.03611065532937,25.07319828331604
76,425,0.07142857142857142,0.07142857142857142,2.333444576550253,
77,343,0.2857142857142857,0.2857142857142857,7.934615534032066,11.486483786224621
78,394,0.35714285714285715,0.35714285714285715,19.941314785494107,29.198735699684445
79,396,0.21428571428571427,0.21428571428571427,20.22110949741106,15.264276994366776
80,341,0.14285714285714285,0.14285714285714285,12.32195746559125,14.228688108568008
81,427,0.07142857142857142,0.07142857142857142,66.49288671644298,
82,369,0.14285714285714285,0.14285714285714285,35.97542377232753,47.75073437190687
83,194,0.21428571428571427,0.21428571428571427,5.902316026136492,7.5568398768128455
84,143,0.21428571428571427,0.21428571428571427,0.006490200387289462,4.8590308879184985
85,221,0.21428571428571427,0.21428571428571427,9.766582288400826,10.32972325222984
86,195,0.21428571428571427,0.21428571428571427,4.784747963031171,7.9467510357197595
87,368,0.07142857142857142,0.07142857142857142,2.489547820423659,
88,340,0.07142857142857142,0.07142857142857142,2.622739464029576,
89,426,0.14285714285714285,0.14285714285714285,20.168917613813065,25.378113420721476
90,397,0.07142857142857142,0.07142857142857142,2.397840244098874,
91,371,0.21428571428571427,0.21428571428571427,4.580154365711811,2.2880271538321115
92,365,0.2857142857142857,0.2857142857142857,13.112091174752322,15.609511580671679
93,198,0.2857142857142857,0.2857142857142857,-2.0833512485268364,5.786297275589644
94,173,0.14285714285714285,0.14285714285714285,-34.28431356592585,72.44544279889642
95,98,0.21428571428571427,0.21428571428571427,-22.131459550355135,24.512667101490415
96,99,0.21428571428571427,0.21428571428571427,-14.114782006822075,10.600097571757821
97,172,0.35714285714285715,0.35714285714285715,-11.922113075577123,52.28004220287927
98,199,0.21428571428571427,0.21428571428571427,-28.161732197150243,28.82980410145709
99,364,0.2857142857142857,0.2857142857142857,27.626613154029705,33.291332286662616
100,370,0.07142857142857142,0.07142857142857142,14.118359080377738,
101,399,0.07142857142857142,0.07142857142857142,33.904488171039404,
102,428,0.07142857142857142,0.07142857142857142,23.393915159479228,
103,366,0.35714285714285715,0.35714285714285715,18.43023150199597,20.28468187758942
104,400,0.14285714285714285,0.14285714285714285,5.794146105998014,7.174978692238582
105,372,0.21428571428571427,0.21428571428571427,16.24956259878907,9.877487385909465
106,170,0.21428571428571427,0.21428571428571427,-0.19124419585973543,4.51394985846719
107,171,0.2857142857142857,0.2857142857142857,-4.05518481935484,6.3928960677807805
108,367,0.42857142857142855,0.42857142857142855,27.74577770455541,20.793925936119727
109,398,0.14285714285714285,0.14285714285714285,3.8355119168305865,2.308536757044469
110,363,0.2857142857142857,0.2857142857142857,19.18701610455066,20.911125899787073
111,175,0.14285714285714285,0.14285714285714285,-40.14576661351354,21.826178450291682
112,149,0.07142857142857142,0.07142857142857142,-24.882883703057388,
113,203,0.2857142857142857,0.2857142857142857,-9.230076013860874,7.489394925998266
114,202,0.21428571428571427,0.21428571428571427,-36.53921032937253,20.828037033798804
115,148,0.07142857142857142,0.07142857142857142,-17.561400184356284,
